пЕГСКЭРЮРШ ЮМЮКХГЮ ЮМНЛЮКХИ ЛЕРНДНЛ Z-score
==========================================

яРНКАЕЖ: Feature_1
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 52
оПНЖЕМР ЮМНЛЮКХИ: 4.33%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
900	0.559	0.5460	мер
901	-0.34	-0.3625	мер
902	-1.003	-1.0326	мер
903	-0.919	-0.9477	мер
904	-0.324	-0.3464	мер
905	-1.283	-1.3156	мер
906	-0.923	-0.9517	мер
907	0.754	0.7431	мер
908	-0.129	-0.1493	мер
909	0.411	0.3964	мер
910	-1.899	-1.9381	мер
911	-1.275	-1.3075	мер
912	1.616	1.6142	мер
913	-0.472	-0.4959	мер
914	0.892	0.8826	мер
915	-0.39	-0.4131	мер
916	-0.791	-0.8183	мер
917	0.268	0.2519	мер
918	-0.445	-0.4687	мер
919	-0.518	-0.5424	мер
920	-2.074	-2.1150	дю
921	-1.143	-1.1741	мер
922	-0.206	-0.2271	мер
923	-1.689	-1.7259	мер
924	0.706	0.6946	мер
925	0.234	0.2176	мер
926	-0.179	-0.1998	мер
927	1.285	1.2797	мер
928	0.075	0.0569	мер
929	-0.024	-0.0432	мер
930	0.103	0.0852	мер
931	-0.751	-0.7779	мер
932	-1.408	-1.4419	мер
933	1.648	1.6466	мер
934	0.588	0.5753	мер
935	-1.745	-1.7825	мер
936	-1.993	-2.0331	дю
937	0.639	0.6269	мер
938	1.293	1.2878	мер
939	-1.372	-1.4055	мер
940	0.494	0.4803	мер
941	0.847	0.8371	мер
942	-0.861	-0.8891	мер
943	-1.054	-1.0841	мер
944	0.019	0.0003	мер
945	0.24	0.2236	мер
946	-0.357	-0.3797	мер
947	1.381	1.3768	мер
948	-0.448	-0.4717	мер
949	0.368	0.3530	мер
950	-0.206	-0.2271	мер
951	0.353	0.3378	мер
952	0.828	0.8179	мер
953	0.675	0.6632	мер
954	0.834	0.8239	мер
955	-0.467	-0.4909	мер
956	1.288	1.2828	мер
957	-0.371	-0.3939	мер
958	-0.001	-0.0199	мер
959	1.478	1.4748	мер
960	-0.537	-0.5616	мер
961	0.34	0.3247	мер
962	-0.571	-0.5960	мер
963	-1.326	-1.3590	мер
964	1.401	1.3970	мер
965	0.367	0.3520	мер
966	0.427	0.4126	мер
967	-0.213	-0.2342	мер
968	-0.062	-0.0816	мер
969	-2.451	-2.4960	дю
970	-0.211	-0.2322	мер
971	-0.635	-0.6607	мер
972	-0.156	-0.1766	мер
973	2.123	2.1266	дю
974	1.681	1.6799	мер
975	-1.118	-1.1488	мер
976	1.076	1.0685	мер
977	1.663	1.6617	мер
978	0.489	0.4753	мер
979	-0.293	-0.3150	мер
980	0.141	0.1236	мер
981	1.011	1.0028	мер
982	1.319	1.3141	мер
983	0.224	0.2075	мер
984	1.784	1.7840	мер
985	0.355	0.3398	мер
986	-1.039	-1.0690	мер
987	-2.062	-2.1028	дю
988	-0.585	-0.6101	мер
989	1.356	1.3515	мер
990	-2.993	-3.0437	дю
991	-0.963	-0.9922	мер
992	-0.849	-0.8770	мер
993	-1.062	-1.0922	мер
994	-0.263	-0.2847	мер
995	0.83	0.8199	мер
996	1.626	1.6244	мер
997	1.377	1.3727	мер
998	-0.948	-0.9770	мер
999	0.852	0.8421	мер
1000	-0.869	-0.8972	мер
1001	2.252	2.2570	дю
1002	-0.435	-0.4586	мер
1003	-0.896	-0.9245	мер
1004	-1.364	-1.3974	мер
1005	0.796	0.7855	мер
1006	0.561	0.5480	мер
1007	0.679	0.6673	мер
1008	2.35	2.3560	дю
1009	0.294	0.2782	мер
1010	-1.001	-1.0306	мер
1011	-2.296	-2.3393	дю
1012	-0.837	-0.8648	мер
1013	-1.194	-1.2256	мер
1014	1.158	1.1514	мер
1015	0.392	0.3772	мер
1016	1.892	1.8932	мер
1017	0.058	0.0397	мер
1018	0.16	0.1428	мер
1019	0.148	0.1306	мер
1020	0.545	0.5319	мер
1021	2.055	2.0579	дю
1022	-0.224	-0.2453	мер
1023	-0.308	-0.3302	мер
1024	-0.525	-0.5495	мер
1025	1.052	1.0443	мер
1026	-1.808	-1.8461	мер
1027	-0.168	-0.1887	мер
1028	0.099	0.0811	мер
1029	0.89	0.8805	мер
1030	0.491	0.4773	мер
1031	-0.452	-0.4757	мер
1032	-1.394	-1.4277	мер
1033	-0.02	-0.0391	мер
1034	-0.109	-0.1291	мер
1035	-0.311	-0.3332	мер
1036	-1.419	-1.4530	мер
1037	0.087	0.0690	мер
1038	-0.627	-0.6526	мер
1039	1.033	1.0251	мер
1040	0.832	0.8219	мер
1041	-0.592	-0.6172	мер
1042	-0.472	-0.4959	мер
1043	-0.338	-0.3605	мер
1044	0.238	0.2216	мер
1045	0.565	0.5521	мер
1046	-0.914	-0.9426	мер
1047	0.044	0.0255	мер
1048	-1.287	-1.3196	мер
1049	0.629	0.6168	мер
1050	-0.231	-0.2524	мер
1051	-0.764	-0.7910	мер
1052	-0.082	-0.1018	мер
1053	0.235	0.2186	мер
1054	0.059	0.0407	мер
1055	-0.223	-0.2443	мер
1056	0.572	0.5592	мер
1057	-0.235	-0.2564	мер
1058	-0.205	-0.2261	мер
1059	0.613	0.6006	мер
1060	0.221	0.2044	мер
1061	0.299	0.2833	мер
1062	-0.088	-0.1079	мер
1063	0.967	0.9584	мер
1064	-0.048	-0.0674	мер
1065	-0.036	-0.0553	мер
1066	0.152	0.1347	мер
1067	1.068	1.0604	мер
1068	-0.007	-0.0260	мер
1069	-0.647	-0.6728	мер
1070	-0.788	-0.8153	мер
1071	-1.023	-1.0528	мер
1072	-0.072	-0.0917	мер
1073	0.134	0.1165	мер
1074	1.115	1.1079	мер
1075	0.339	0.3237	мер
1076	-1.499	-1.5339	мер
1077	2.471	2.4783	дю
1078	0.658	0.6461	мер
1079	0.59	0.5773	мер
1080	-1.082	-1.1124	мер
1081	-1.185	-1.2165	мер
1082	-0.101	-0.1210	мер
1083	2.555	2.5632	дю
1084	-0.605	-0.6304	мер
1085	0.375	0.3601	мер
1086	-1.108	-1.1387	мер
1087	-0.583	-0.6081	мер
1088	-1.362	-1.3954	мер
1089	-0.04	-0.0594	мер
1090	-0.956	-0.9851	мер
1091	-0.89	-0.9184	мер
1092	0.712	0.7006	мер
1093	0.128	0.1104	мер
1094	-2.751	-2.7992	дю
1095	-0.828	-0.8557	мер
1096	0.056	0.0377	мер
1097	0.527	0.5137	мер
1098	-0.243	-0.2645	мер
1099	1.002	0.9937	мер
1100	-0.056	-0.0755	мер
1101	0.029	0.0104	мер
1102	-0.8	-0.8274	мер
1103	-0.797	-0.8244	мер
1104	1.291	1.2858	мер
1105	0.678	0.6663	мер
1106	1.1	1.0928	мер
1107	1.748	1.7477	мер
1108	1.212	1.2060	мер
1109	-0.142	-0.1624	мер
1110	-1.229	-1.2610	мер
1111	-0.753	-0.7799	мер
1112	0.123	0.1054	мер
1113	-0.348	-0.3706	мер
1114	-0.096	-0.1159	мер
1115	-0.534	-0.5586	мер
1116	-1.935	-1.9745	мер
1117	1.096	1.0887	мер
1118	-0.407	-0.4303	мер
1119	0.179	0.1620	мер
1120	-0.836	-0.8638	мер
1121	0.151	0.1337	мер
1122	-2.191	-2.2332	дю
1123	-2.779	-2.8275	дю
1124	1.492	1.4889	мер
1125	0.251	0.2347	мер
1126	1.234	1.2282	мер
1127	-2.018	-2.0584	дю
1128	0.407	0.3924	мер
1129	1.832	1.8325	мер
1130	-0.184	-0.2049	мер
1131	0.029	0.0104	мер
1132	-1.189	-1.2206	мер
1133	-1.124	-1.1549	мер
1134	0.341	0.3257	мер
1135	-0.607	-0.6324	мер
1136	0.286	0.2701	мер
1137	-0.574	-0.5990	мер
1138	1.657	1.6557	мер
1139	-1.022	-1.0518	мер
1140	-0.682	-0.7082	мер
1141	-0.743	-0.7698	мер
1142	0.274	0.2580	мер
1143	0.371	0.3560	мер
1144	0.431	0.4167	мер
1145	3.74	3.7608	дю
1146	0.084	0.0660	мер
1147	0.854	0.8441	мер
1148	-2.951	-3.0013	дю
1149	0.719	0.7077	мер
1150	-0.371	-0.3939	мер
1151	0.974	0.9654	мер
1152	0.858	0.8482	мер
1153	0.718	0.7067	мер
1154	0.794	0.7835	мер
1155	0.348	0.3328	мер
1156	0.566	0.5531	мер
1157	0.537	0.5238	мер
1158	-1.061	-1.0912	мер
1159	0.477	0.4631	мер
1160	-0.719	-0.7456	мер
1161	1.022	1.0139	мер
1162	0.116	0.0983	мер
1163	-0.452	-0.4757	мер
1164	-0.137	-0.1574	мер
1165	-1.404	-1.4378	мер
1166	0.994	0.9856	мер
1167	-1.567	-1.6026	мер
1168	0.172	0.1549	мер
1169	0.539	0.5258	мер
1170	0.665	0.6531	мер
1171	0.649	0.6370	мер
1172	-1.674	-1.7107	мер
1173	-0.181	-0.2019	мер
1174	-0.874	-0.9022	мер
1175	2.06	2.0630	дю
1176	1.296	1.2908	мер
1177	0.346	0.3307	мер
1178	-0.967	-0.9962	мер
1179	-1.458	-1.4924	мер
1180	-1.963	-2.0028	дю
1181	-1.859	-1.8977	мер
1182	0.754	0.7431	мер
1183	0.346	0.3307	мер
1184	0.198	0.1812	мер
1185	0.519	0.5056	мер
1186	0.958	0.9493	мер
1187	1.177	1.1706	мер
1188	-0.689	-0.7153	мер
1189	0.09	0.0720	мер
1190	1.611	1.6092	мер
1191	0.625	0.6127	мер
1192	0.054	0.0356	мер
1193	1.033	1.0251	мер
1194	1.74	1.7396	мер
1195	0.759	0.7481	мер
1196	0.53	0.5167	мер
1197	0.188	0.1711	мер
1198	0.504	0.4904	мер
1199	0.437	0.4227	мер
1200	-0.928	-0.9568	мер
1201	0.531	0.5177	мер

--------------------------------------------------

яРНКАЕЖ: Feature_2
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 58
оПНЖЕМР ЮМНЛЮКХИ: 4.83%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
2	0.58	0.6416	мер
3	0.26	0.3151	мер
4	1.691	1.7752	мер
5	1.461	1.5405	мер
6	-0.221	-0.1757	мер
7	1.603	1.6854	мер
8	-0.166	-0.1195	мер
9	1.253	1.3283	мер
10	0.102	0.1539	мер
11	-0.633	-0.5960	мер
12	0.468	0.5273	мер
13	0.229	0.2835	мер
14	0.317	0.3733	мер
15	-0.42	-0.3787	мер
16	-0.206	-0.1603	мер
17	1.163	1.2365	мер
18	-0.327	-0.2838	мер
19	-1.023	-0.9939	мер
20	0.963	1.0324	мер
21	-0.251	-0.2063	мер
22	-1.183	-1.1572	мер
23	-2.187	-2.1816	дю
24	-1.053	-1.0246	мер
25	0.858	0.9253	мер
26	1.086	1.1579	мер
27	-0.875	-0.8429	мер
28	0.306	0.3621	мер
29	-0.551	-0.5124	мер
30	-0.094	-0.0461	мер
31	0.374	0.4314	мер
32	0.083	0.1345	мер
33	0.502	0.5620	мер
34	0.673	0.7365	мер
35	1.305	1.3813	мер
36	0.426	0.4845	мер
37	-0.274	-0.2297	мер
38	-0.472	-0.4317	мер
39	0.38	0.4376	мер
40	-1.639	-1.6225	мер
41	0.347	0.4039	мер
42	-0.542	-0.5032	мер
43	0.049	0.0998	мер
44	-0.911	-0.8797	мер
45	1.51	1.5905	мер
46	-3.118	-3.1315	дю
47	-0.252	-0.2073	мер
48	-0.214	-0.1685	мер
49	0.172	0.2253	мер
50	2.611	2.7139	дю
51	0.458	0.5171	мер
52	-0.42	-0.3787	мер
53	-1.766	-1.7520	мер
54	-1.725	-1.7102	мер
55	-0.44	-0.3991	мер
56	0.547	0.6080	мер
57	0.254	0.3090	мер
58	0.744	0.8090	мер
59	1.172	1.2456	мер
60	1.068	1.1395	мер
61	-0.883	-0.8511	мер
62	-0.001	0.0488	мер
63	0.037	0.0876	мер
64	-0.288	-0.2440	мер
65	-0.248	-0.2032	мер
66	0.531	0.5916	мер
67	0.866	0.9334	мер
68	-0.71	-0.6746	мер
69	0.213	0.2672	мер
70	0.434	0.4927	мер
71	-1.032	-1.0031	мер
72	0.938	1.0069	мер
73	-0.959	-0.9286	мер
74	-0.603	-0.5654	мер
75	0.137	0.1896	мер
76	0.038	0.0886	мер
77	0.462	0.5212	мер
78	1.78	1.8660	мер
79	-2.318	-2.3152	дю
80	-1.286	-1.2623	мер
81	0.814	0.8804	мер
82	1.747	1.8323	мер
83	0.53	0.5906	мер
84	0.133	0.1855	мер
85	0.93	0.9987	мер
86	-1.79	-1.7765	мер
87	-0.791	-0.7572	мер
88	-0.672	-0.6358	мер
89	-0.016	0.0335	мер
90	0.149	0.2019	мер
91	0.055	0.1060	мер
92	2.228	2.3231	дю
93	-0.021	0.0284	мер
94	0.427	0.4855	мер
95	0.772	0.8375	мер
96	-1.513	-1.4939	мер
97	-1.304	-1.2806	мер
98	0.113	0.1651	мер
99	0.56	0.6212	мер
100	-0.282	-0.2379	мер
101	-1.661	-1.6449	мер
102	-0.582	-0.5440	мер
103	-0.372	-0.3297	мер
104	0.981	1.0508	мер
105	0.881	0.9487	мер
106	0.903	0.9712	мер
107	-1.166	-1.1398	мер
108	0.258	0.3131	мер
109	1.593	1.6752	мер
110	0.014	0.0641	мер
111	1.283	1.3589	мер
112	0.726	0.7906	мер
113	-1.413	-1.3919	мер
114	0.515	0.5753	мер
115	-0.961	-0.9307	мер
116	-0.2	-0.1542	мер
117	0.705	0.7692	мер
118	0.217	0.2712	мер
119	0.37	0.4274	мер
120	1.243	1.3181	мер
121	-1.637	-1.6204	мер
122	0.48	0.5396	мер
123	-0.269	-0.2246	мер
124	0.318	0.3743	мер
125	0.185	0.2386	мер
126	-1.145	-1.1184	мер
127	-0.549	-0.5103	мер
128	0.954	1.0232	мер
129	-0.689	-0.6532	мер
130	1.226	1.3007	мер
131	-0.397	-0.3552	мер
132	-0.264	-0.2195	мер
133	-1.22	-1.1949	мер
134	-1.255	-1.2307	мер
135	1.092	1.1640	мер
136	-2.212	-2.2071	дю
137	-1.469	-1.4490	мер
138	-0.567	-0.5287	мер
139	-1.503	-1.4837	мер
140	1.049	1.1201	мер
141	0.167	0.2202	мер
142	0.597	0.6590	мер
143	-0.805	-0.7715	мер
144	0.66	0.7232	мер
145	-0.829	-0.7960	мер
146	-1.963	-1.9530	мер
147	0.211	0.2651	мер
148	-1.041	-1.0123	мер
149	-0.63	-0.5930	мер
150	0.617	0.6794	мер
151	-1.616	-1.5990	мер
152	-0.174	-0.1277	мер
153	-0.034	0.0151	мер
154	0.187	0.2406	мер
155	0.188	0.2417	мер
156	0.643	0.7059	мер
157	1.395	1.4732	мер
158	0.042	0.0927	мер
159	0.439	0.4978	мер
160	-1.839	-1.8265	мер
161	0.869	0.9365	мер
162	-0.106	-0.0583	мер
163	0.891	0.9589	мер
164	0.668	0.7314	мер
165	-0.577	-0.5389	мер
166	-0.0	0.0498	мер
167	0.67	0.7334	мер
168	0.21	0.2641	мер
169	-0.438	-0.3971	мер
170	0.074	0.1253	мер
171	-1.66	-1.6439	мер
172	0.418	0.4763	мер
173	-0.893	-0.8613	мер
174	-0.658	-0.6215	мер
175	-0.507	-0.4675	мер
176	1.26	1.3354	мер
177	0.265	0.3202	мер
178	-0.176	-0.1297	мер
179	2.18	2.2741	дю
180	0.411	0.4692	мер
181	-0.645	-0.6083	мер
182	-0.052	-0.0032	мер
183	-1.495	-1.4755	мер
184	-0.165	-0.1185	мер
185	-0.047	0.0019	мер
186	-1.202	-1.1766	мер
187	1.113	1.1854	мер
188	-0.645	-0.6083	мер
189	1.511	1.5915	мер
190	-0.314	-0.2705	мер
191	-2.161	-2.1551	дю
192	-1.929	-1.9183	мер
193	-1.591	-1.5735	мер
194	1.409	1.4875	мер
195	0.194	0.2478	мер
196	-1.032	-1.0031	мер
197	0.377	0.4345	мер
198	1.166	1.2395	мер
199	-0.816	-0.7827	мер
200	0.622	0.6845	мер
201	-0.943	-0.9123	мер
202	-1.272	-1.2480	мер
203	0.127	0.1794	мер
204	-0.585	-0.5470	мер
205	-0.325	-0.2818	мер
206	-0.533	-0.4940	мер
207	-0.705	-0.6695	мер
208	-0.23	-0.1848	мер
209	1.292	1.3681	мер
210	-0.064	-0.0155	мер
211	0.778	0.8436	мер
212	1.591	1.6732	мер
213	-1.585	-1.5674	мер
214	-1.255	-1.2307	мер
215	0.427	0.4855	мер
216	-0.975	-0.9450	мер
217	1.194	1.2681	мер
218	-0.326	-0.2828	мер
219	-0.671	-0.6348	мер
220	0.353	0.4100	мер
221	1.111	1.1834	мер
222	-0.414	-0.3726	мер
223	-0.76	-0.7256	мер
224	0.522	0.5824	мер
225	0.296	0.3519	мер
226	-0.577	-0.5389	мер
227	0.115	0.1672	мер
228	-0.023	0.0264	мер
229	-2.012	-2.0030	дю
230	0.793	0.8589	мер
231	-0.215	-0.1695	мер
232	-0.877	-0.8450	мер
233	-0.757	-0.7225	мер
234	0.718	0.7824	мер
235	0.674	0.7375	мер
236	0.388	0.4457	мер
237	-0.032	0.0172	мер
238	-0.278	-0.2338	мер
239	1.409	1.4875	мер
240	0.149	0.2019	мер
241	-0.657	-0.6205	мер
242	-0.555	-0.5164	мер
243	-0.542	-0.5032	мер
244	0.211	0.2651	мер
245	0.969	1.0385	мер
246	-1.176	-1.1500	мер
247	2.287	2.3833	дю
248	-0.7	-0.6644	мер
249	-0.707	-0.6715	мер
250	-1.484	-1.4643	мер
251	2.891	2.9996	дю
252	0.424	0.4825	мер
253	0.836	0.9028	мер
254	1.038	1.1089	мер
255	-0.314	-0.2705	мер
256	0.891	0.9589	мер
257	0.543	0.6039	мер
258	-0.522	-0.4828	мер
259	0.718	0.7824	мер
260	0.264	0.3192	мер
261	0.22	0.2743	мер
262	0.611	0.6733	мер
263	1.274	1.3497	мер
264	-0.181	-0.1348	мер
265	-0.733	-0.6981	мер
266	0.529	0.5896	мер
267	-0.286	-0.2420	мер
268	0.688	0.7518	мер
269	0.961	1.0304	мер
270	-0.489	-0.4491	мер
271	1.377	1.4548	мер
272	1.21	1.2844	мер
273	-1.999	-1.9898	мер
274	0.313	0.3692	мер
275	-0.326	-0.2828	мер
276	0.969	1.0385	мер
277	0.556	0.6171	мер
278	-2.001	-1.9918	мер
279	-2.846	-2.8540	дю
280	2.746	2.8516	дю
281	1.665	1.7487	мер
282	0.462	0.5212	мер
283	-0.466	-0.4256	мер
284	-0.256	-0.2114	мер
285	0.383	0.4406	мер
286	-0.208	-0.1624	мер
287	0.578	0.6396	мер
288	1.187	1.2610	мер
289	-0.626	-0.5889	мер
290	0.858	0.9253	мер
291	0.484	0.5437	мер
292	0.0	0.0498	мер
293	0.166	0.2192	мер
294	-2.625	-2.6285	дю
295	-0.015	0.0345	мер
296	1.594	1.6762	мер
297	0.407	0.4651	мер
298	-0.131	-0.0838	мер
299	0.138	0.1906	мер
300	-1.549	-1.5306	мер
301	-0.118	-0.0706	мер
302	0.707	0.7712	мер
303	1.047	1.1181	мер
304	-1.371	-1.3490	мер
305	-0.08	-0.0318	мер
306	0.318	0.3743	мер
307	0.431	0.4896	мер
308	0.792	0.8579	мер
309	-0.073	-0.0246	мер
310	0.128	0.1804	мер
311	-1.046	-1.0174	мер
312	-1.427	-1.4061	мер
313	-0.484	-0.4440	мер
314	0.881	0.9487	мер
315	0.542	0.6028	мер
316	0.292	0.3478	мер
317	1.342	1.4191	мер
318	-1.701	-1.6857	мер
319	0.817	0.8834	мер
320	0.87	0.9375	мер
321	1.725	1.8099	мер
322	-0.038	0.0111	мер
323	1.692	1.7762	мер
324	-1.202	-1.1766	мер
325	-1.044	-1.0154	мер
326	1.646	1.7293	мер
327	-1.148	-1.1215	мер
328	0.782	0.8477	мер
329	-1.804	-1.7908	мер
330	-0.057	-0.0083	мер
331	-0.062	-0.0134	мер
332	0.131	0.1835	мер
333	1.164	1.2375	мер
334	0.391	0.4488	мер
335	1.503	1.5834	мер
336	0.211	0.2651	мер
337	1.929	2.0180	дю
338	-0.46	-0.4195	мер
339	-0.636	-0.5991	мер
340	-0.663	-0.6266	мер
341	-0.318	-0.2746	мер
342	0.853	0.9202	мер
343	0.362	0.4192	мер
344	0.151	0.2039	мер
345	0.647	0.7100	мер
346	-0.352	-0.3093	мер
347	0.252	0.3070	мер
348	-1.347	-1.3245	мер
349	-0.598	-0.5603	мер
350	0.518	0.5784	мер
351	-0.041	0.0080	мер
352	-1.707	-1.6918	мер
353	0.913	0.9814	мер
354	0.132	0.1845	мер
355	-1.252	-1.2276	мер
356	-0.735	-0.7001	мер
357	-0.33	-0.2869	мер
358	1.435	1.5140	мер
359	-0.4	-0.3583	мер
360	0.327	0.3835	мер
361	-0.281	-0.2369	мер
362	-1.517	-1.4980	мер
363	0.235	0.2896	мер
364	-0.178	-0.1318	мер
365	-1.491	-1.4714	мер
366	-0.988	-0.9582	мер
367	-1.317	-1.2939	мер
368	1.061	1.1324	мер
369	-0.889	-0.8572	мер
370	1.217	1.2916	мер
371	0.845	0.9120	мер
372	0.902	0.9702	мер
373	0.927	0.9957	мер
374	-0.214	-0.1685	мер
375	0.124	0.1764	мер
376	0.177	0.2304	мер
377	0.578	0.6396	мер
378	-0.137	-0.0899	мер
379	0.537	0.5977	мер
380	-2.755	-2.7611	дю
381	0.681	0.7447	мер
382	0.374	0.4314	мер
383	-0.616	-0.5787	мер
384	0.155	0.2080	мер
385	0.462	0.5212	мер
386	-0.547	-0.5083	мер
387	-0.498	-0.4583	мер
388	0.064	0.1151	мер
389	0.569	0.6304	мер
390	-0.455	-0.4144	мер
391	0.04	0.0907	мер
392	0.229	0.2835	мер
393	-0.037	0.0121	мер
394	0.292	0.3478	мер
395	-1.552	-1.5337	мер
396	0.197	0.2508	мер
397	-1.127	-1.1001	мер
398	1.232	1.3069	мер
399	0.538	0.5988	мер
400	0.684	0.7477	мер
401	-1.778	-1.7643	мер
402	-0.031	0.0182	мер
403	0.521	0.5814	мер
404	0.376	0.4335	мер
405	-1.497	-1.4776	мер
406	0.634	0.6967	мер
407	-0.233	-0.1879	мер
408	0.118	0.1702	мер
409	-1.458	-1.4378	мер
410	0.275	0.3304	мер
411	-0.819	-0.7858	мер
412	-0.904	-0.8725	мер
413	-0.247	-0.2022	мер
414	1.178	1.2518	мер
415	-0.048	0.0009	мер
416	-0.357	-0.3144	мер
417	-0.827	-0.7940	мер
418	-2.056	-2.0479	дю
419	-0.973	-0.9429	мер
420	0.546	0.6069	мер
421	-1.545	-1.5265	мер
422	-0.635	-0.5981	мер
423	0.188	0.2417	мер
424	-0.982	-0.9521	мер
425	-2.605	-2.6081	дю
426	0.514	0.5743	мер
427	-0.949	-0.9184	мер
428	0.03	0.0804	мер
429	0.531	0.5916	мер
430	0.489	0.5488	мер
431	1.632	1.7150	мер
432	0.897	0.9651	мер
433	0.546	0.6069	мер
434	-0.766	-0.7317	мер
435	0.966	1.0355	мер
436	-0.497	-0.4573	мер
437	0.374	0.4314	мер
438	-0.035	0.0141	мер
439	1.448	1.5273	мер
440	-0.999	-0.9695	мер
441	-1.977	-1.9673	мер
442	0.636	0.6988	мер
443	-0.584	-0.5460	мер
444	-0.604	-0.5664	мер
445	0.054	0.1049	мер
446	-1.105	-1.0776	мер
447	-0.531	-0.4919	мер
448	-0.613	-0.5756	мер
449	-0.245	-0.2001	мер
450	-0.09	-0.0420	мер
451	0.496	0.5559	мер
452	0.415	0.4733	мер
453	0.638	0.7008	мер
454	0.23	0.2845	мер
455	0.437	0.4957	мер
456	-0.275	-0.2307	мер
457	0.168	0.2213	мер
458	0.888	0.9559	мер
459	2.752	2.8577	дю
460	-1.57	-1.5521	мер
461	0.46	0.5192	мер
462	0.155	0.2080	мер
463	0.758	0.8232	мер
464	0.783	0.8487	мер
465	-0.418	-0.3767	мер
466	1.607	1.6895	мер
467	-1.721	-1.7061	мер
468	-0.864	-0.8317	мер
469	-1.23	-1.2051	мер
470	-2.176	-2.1704	дю
471	0.835	0.9018	мер
472	1.331	1.4079	мер
473	-0.383	-0.3409	мер
474	-0.458	-0.4175	мер
475	-0.17	-0.1236	мер
476	0.437	0.4957	мер
477	-1.681	-1.6653	мер
478	1.355	1.4324	мер
479	-0.765	-0.7307	мер
480	-0.846	-0.8133	мер
481	-0.411	-0.3695	мер
482	-0.46	-0.4195	мер
483	0.319	0.3753	мер
484	-1.575	-1.5572	мер
485	-0.873	-0.8409	мер
486	-1.218	-1.1929	мер
487	-1.871	-1.8592	мер
488	-1.357	-1.3347	мер
489	-0.149	-0.1022	мер
490	-1.361	-1.3388	мер
491	-0.853	-0.8205	мер
492	0.748	0.8130	мер
493	1.492	1.5721	мер
494	1.585	1.6670	мер
495	0.254	0.3090	мер
496	-0.892	-0.8603	мер
497	-1.183	-1.1572	мер
498	0.764	0.8294	мер
499	-0.719	-0.6838	мер
500	-2.184	-2.1785	дю
501	0.168	0.2213	мер
502	-0.999	-0.9695	мер
503	0.082	0.1335	мер
504	0.742	0.8069	мер
505	0.449	0.5080	мер
506	0.311	0.3672	мер
507	0.575	0.6365	мер
508	0.954	1.0232	мер
509	-1.074	-1.0460	мер
510	-0.073	-0.0246	мер
511	-0.46	-0.4195	мер
512	0.786	0.8518	мер
513	-0.606	-0.5685	мер
514	1.594	1.6762	мер
515	-0.049	-0.0002	мер
516	0.59	0.6518	мер
517	0.923	0.9916	мер
518	0.484	0.5437	мер
519	-0.189	-0.1430	мер
520	1.018	1.0885	мер
521	-0.117	-0.0695	мер
522	-0.199	-0.1532	мер
523	-0.625	-0.5879	мер
524	-0.332	-0.2889	мер
525	0.379	0.4365	мер
526	-0.246	-0.2012	мер
527	-1.068	-1.0399	мер
528	1.874	1.9619	мер
529	0.148	0.2008	мер
530	-1.026	-0.9970	мер
531	-0.145	-0.0981	мер
